year,upc12,brand,descr,num_cart,mL_per_cart,cap_total_mL,label_mg_per_mL,deliv_new,deliv_old,mL,mL_share
2018,081536802033,NJOY,NJOY E-CG WM,1,1,1,45,30.6,30.6,534039,0.5
2018,088796900493,BLU,BL-EGS E-CG TANK C-C,3,1,3,24,16.3,16.3,532083,0.5
2018,081068702088,NJOY,NJOY E-CG C-M,1,1,1,45,30.6,30.6,528307,0.49
2018,084920501514,VUSE,VUSE CIRO E-CGC MN,3,0.9,2.7,15,10.2,10.2,508787.9999999999,0.47
2018,085965400200,BLU,BL-EGS E-CG M-M,1,1,1,24,16.3,16.3,476614,0.44
2018,088796900918,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,458262,0.43
2018,084920501520,VUSE,VUSE CIRO EVPC MELON,3,0.9,2.7,15,10.2,10.2,445408.1999999999,0.41
2018,084920501532,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,441385.2,0.41
2018,085570400804,MISTIC,HAUS E-CG LIQUID,1,10,10,24,16.3,16.3,422060,0.39
2018,088796900912,UNKNOWN,NA,NA,NA,3,NA,16.3,16.3,412524,0.38
2018,084920501535,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,409788.2,0.38
2018,088796900902,BLU,ELCT CGRTT LIQUID POD,2,1.5,3,24,16.3,16.3,408369,0.38
2018,081536802021,NJOY,NJOY E-CG TROPICAL TWIST,1,1,1,45,30.6,30.6,404975,0.38
2018,085570400761,MISTIC,HAUS E-CG LIQUID DARK ICE MN,1,NA,30,NA,2.7,2.7,386070,0.36
2018,009710000151,MARKTEN,MARKTEN XL EVPC FUSION,2,0.8,1.6,25,17,17,381166.3999999998,0.35
2018,036586038376,21ST CENTURY SMOKE,21CS E-CGC,1,NA,14.99,NA,0.9,0.9,375293.9254349999,0.35
2018,085570400760,MISTIC,HAUS E-CG LIQUID SCT,1,NA,30,NA,2.7,2.7,371400,0.35
2018,084920500176,VUSE,VUSE E-CGC MINT,2,0.5,1,48,32.6,32.6,365739,0.34
2018,085570400757,MISTIC,HAUS E-CG LIQUID ZOMBERRY,1,NA,30,NA,2.7,2.7,333840,0.31
2018,081536802035,NJOY,ELCT CGRTT,1,NA,1,NA,30.6,30.6,322873,0.3
2018,088796900722,BLU,BL-EGS E-CG GLACIER MINT,1,1,1,24,16.3,16.3,321546,0.3
2018,036586038153,21ST CENTURY SMOKE,21SCS E-CGAC REGULAR,3,0.9,2.7,16,10.9,10.9,307292.4,0.29
2018,084920501631,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,297694.79999999993,0.28
2018,081505802252,LOGIC,LP ECGLC BERRY MINT,2,NA,3,NA,8.2,8.2,291855,0.27
2018,009710000148,MARKTEN,MARKTEN XL ECC EVD,1,0.8,0.8,35,23.8,23.8,290963.19999999984,0.27
2018,084920501538,VUSE,ELCT CGRTT TANK,2,NA,3.8,NA,20.4,20.4,288454.19999999995,0.27
2018,085570400807,UNKNOWN,NA,NA,10,10,24,16.3,16.3,286270,0.27
2018,085570400801,MISTIC,HAUS E-CG LIQUID W-R,1,10,10,24,16.3,16.3,281130,0.26
2018,081991301268,JUUL,ELCT CGRTT CARTRIDGE,4,0.7,2.8,50,34,34,256810.3999999999,0.24
2018,088796900511,BLU,BL-EGS E-CG TANK CAROLINA,3,NA,3,NA,16.3,16.3,254109,0.24
2018,081505802245,LOGIC,LP ECGLC CHERRY,2,NA,3,NA,9.1,9.1,253521,0.24
2018,085570400754,MISTIC,HAUS E-CG LIQUID JAM SESSION,1,NA,30,NA,2.7,2.7,252960,0.24
2018,081991301543,UNKNOWN,NA,NA,NA,1.4,NA,34,34,249223.80000000002,0.23
2018,036586038660,UNKNOWN,NA,NA,NA,1.6,NA,10.9,10.9,245483.2,0.23
2018,081505802237,LOGIC,LOGIC POWER ECLE CHERRY,2,NA,2.4,NA,18.4,18.4,242820,0.23
2018,081505802206,LOGIC,LOGIC LQD E-CG LIQUID MN,1,10,10,6,4.1,4.1,241699.48374000003,0.22
2018,085570400864,MISTIC,HAUS E-CG LIQUID CLOUD PUNCH,1,NA,30,NA,2.7,2.7,238200,0.22
2018,088796900529,BLU,BL-EGS E-CG VV,1,1,1,24,16.3,16.3,237984,0.22
2018,085570400806,UNKNOWN,NA,NA,10,10,24,16.3,16.3,232900,0.22
2018,085570400743,COSMIC FOG,CSM FG ECGL KREWBERRY,1,NA,30,NA,0.5,0.5,232020,0.22
2018,084920500780,VUSE,VS VB E-CG TANK OGN,2,2,4,30,20.4,20.4,224716,0.21
2018,084920500170,VUSE,VUSE E-CGC CREMA,2,0.5,1,48,32.6,32.6,223537,0.21
2018,081068701539,NJOY,NJOY E-CG KING,5,1,5,45,30.6,30.6,221020,0.21
2018,084920501625,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,218800.8,0.2
2018,084920500798,VUSE,VS VB MN E-CG TANK 2P,2,2,4,30,20.4,20.4,212228,0.2
2018,009710000218,MARKTEN,MARKTEN EVCC CREAM,2,NA,1.6,NA,29.7,29.7,207422.4,0.19
2018,084920501510,VUSE,VUSE CIRO EVC CRG OGN,1,0.9,0.9,15,10.2,10.2,200574.0000000001,0.19
2018,084920500792,VUSE,VS VB E-CG TANK,2,2,4,30,20.4,20.4,192160,0.18
2018,036586038150,21ST CENTURY SMOKE,21SCS E-CGAC MN,3,0.9,2.7,16,10.9,10.9,187512.30000000002,0.17
2018,085570400852,MISTIC,HAUS E-CG LIQUID WM,1,10,10,18,12.2,12.2,187100,0.17
2018,084920500269,VUSE,VUSE E-CGC BERRY,2,0.5,1,48,32.6,32.6,183130,0.17
2018,036586038657,UNKNOWN,ELCT CGRTT A&C,1,NA,1.6,NA,9.2,9.2,176784.00000000003,0.16
2018,084920501541,VUSE,ELCT CGRTT VAPOR TANK,2,1.9,3.8,30,20.4,20.4,176699.99999999997,0.16
2018,085570400798,MISTIC,HAUS E-CG LIQUID MOON MILK,1,NA,30,NA,2.7,2.7,171870,0.16
2018,084920500570,VUSE,VUSE E-CGC MELON,2,0.5,1,48,32.6,32.6,170088,0.16
2018,081505802233,LOGIC,LOGIC POWER ECLE MN,1,NA,2.4,NA,9.2,9.2,168331.2,0.16
2018,084920500134,VUSE,VUSE DVC OGN/ECC,1,0.5,0.5,48,32.6,32.6,167117,0.16
2018,085570400744,COSMIC FOG,CSM FG ECGL NE-CR,1,NA,30,NA,0.5,0.5,163980,0.15
2018,085570400795,MISTIC,HAUS E-CG LIQUID SWEET VOO DEW,1,NA,30,NA,2.7,2.7,161880,0.15
2018,081505802205,LOGIC,LOGIC LQD ECGL TF,1,10,10,6,4.1,4.1,150197.53691800003,0.14
2018,085014900705,MISTIC,M2CFP E-CG MILK AND HONEY,1,NA,10,NA,1.5,1.5,146350,0.14
2018,084920500567,VUSE,VUSE E-CGC NECTAR,2,0.5,1,48,32.6,32.6,145930,0.14
2018,036586038219,21ST CENTURY SMOKE,21SCS E-CGAC REGULAR,6,0.9,5.4,16,10.9,10.9,135243,0.13
2018,084920501634,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,132681.60000000003,0.12
2018,084920501619,VUSE,ELCT VAPOR CGRTT CARTRIDGE,1,1.8,1.8,50,34,34,129727.79999999999,0.12
2018,085570400542,MISTIC,MISTIC 2.0 E-CG MN,1,NA,10,NA,1.5,1.5,127760,0.12
2018,084920501526,VUSE,ELCT CGRTT VAPOR TANK,2,NA,3.8,NA,20.4,20.4,125415.19999999998,0.12
2018,036586037563,VAPIN PLUS,VPLS E-CG LIQUID C-M,1,NA,14.99,NA,1,1,120070.06611599999,0.11
2018,081505802207,LOGIC,LOGIC LQD ECGL CHERRY,1,10,10,6,4.1,4.1,117221.25086100001,0.11
2018,036586037172,VAPIN PLUS,VPLS E-CG LIQUID STBRY,1,NA,14.99,NA,1,1,114807.25477649999,0.11
2018,085570400541,MISTIC,MISTIC 2.0 E-CG,1,NA,10,NA,1.5,1.5,113410,0.11
2018,081505802232,LOGIC,LOGIC POWER ECGL CRG TOB,1,1.2,1.2,27,18.4,18.4,109124.40000000002,0.1
2018,081536802039,NJOY,NJOY E-CG TANK APPLE MELON,1,NA,1,NA,24.5,24.5,108689,0.1
2018,085014900706,MISTIC,M2CFP E-CG SONRISE,1,NA,10,NA,1.5,1.5,106670,0.1
2018,036586037191,VAPIN PLUS,VPLS E-CG LIQUID A-T,1,NA,14.99,NA,1,1,106200.8339535,0.1
2018,081821401474,GREEN SMOKE,GREEN SMOKE E-CGC M-I,5,NA,5,NA,16.3,16.3,104695,0.1
2018,002012632800,MISTIC,MISTIC E-CGC RFL,5,1,5,18,12.2,12.2,101025,0.09
2018,002012632803,MISTIC,MISTIC E-CGC MN RFL,5,1,5,18,12.2,12.2,97165,0.09
2018,088796900560,BLU,BLECGS+ ECGT CT,1,NA,1,NA,16.3,16.3,94749,0.09
2018,084920501544,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,91857.4,0.09
2018,009710000289,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,0.8,NA,18.4,18.4,91747.2,0.09
2018,081536802030,NJOY,NJOY E-CG TANK APPLE CRISP,1,NA,1,NA,30.6,30.6,88285,0.08
2018,081991301516,JUUL,ELCT CGRTT CARTRIDGE,2,NA,1.4,NA,34,34,82872.99999999999,0.08
2018,009710000287,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,0.8,NA,18.4,18.4,81025.6,0.08
2018,009710000288,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,0.8,NA,18.4,18.4,79949.6,0.07
2018,084920500173,VUSE,VUSE E-CGC CHAI,2,0.5,1,48,32.6,32.6,79049,0.07
2018,081713502323,UNKNOWN,ELCT CGRTT LIQUID CARTRIDGE,1,NA,5,NA,2.9,2.9,75438.62712100001,0.07
2018,081536802027,NJOY,NJOY E-CG TANK ICED FRUIT,1,NA,1,NA,30.6,30.6,75063,0.07
2018,081991301521,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,50,34,34,71404.2,0.07
2018,081821401475,GREEN SMOKE,GREEN SMOKE EVPC CLASSIC,3,NA,3,NA,16.3,16.3,70512,0.07
2018,036586037163,VAPIN PLUS,VPLS E-CG LIQUID CHERRY,1,NA,14.99,NA,1,1,64863.025227,0.06
2018,009710000191,MARKTEN,MRKT XL BLD EVD CLASSIC,1,1.6,1.6,40,27.2,27.2,61088.00000000001,0.06
2018,084920501667,VUSE,ELCT CGRTT CARTRIDGE,2,NA,1,NA,65.3,65.3,55406,0.05
2018,088796900527,BLU,BL-EGS E-CG C-B,1,NA,1,NA,16.3,16.3,54712,0.05
2018,084920501547,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,54340,0.05
2018,081068701541,NJOY,NJOY E-CG MN KING,5,1,5,45,30.6,30.6,51930,0.05
2018,084920501628,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,51890.4,0.05
2018,084934900230,V2 CIGS,V2 CIGS E-CGC V2 RED 18,5,1,5,18,12.2,12.2,50345,0.05
2018,036586037197,VAPIN PLUS,VPLS E-CG LIQUID PEACH,1,NA,14.99,NA,1,1,49029.609914999994,0.05
2018,036586038216,21ST CENTURY SMOKE,21SCS E-CGAC MN,6,0.9,5.4,16,10.9,10.9,45619.200000000004,0.04
2018,081713502330,UNKNOWN,NA,NA,NA,5,NA,4.1,4.1,44446.5158995,0.04
2018,081713502370,UNKNOWN,ELCT CGRTT LIQUID CARTRIDGE,1,NA,5,NA,2.9,2.9,39598.5320445,0.04
2018,009710000286,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,0.8,NA,18.4,18.4,34664.8,0.03
2018,009710000285,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,0.8,NA,18.4,18.4,33941.600000000006,0.03
2018,081713502319,UNKNOWN,NA,NA,NA,5,NA,4.1,4.1,33281.1592685,0.03
2018,081713502312,UNKNOWN,NA,NA,NA,5,NA,4.1,4.1,30802.190204500002,0.03
2018,085570400456,MISTIC,MISTIC E-CGC MN RFL,5,1,5,24,16.3,16.3,30410,0.03
2018,085570400453,MISTIC,MISTIC E-CGC RFL,5,1,5,24,16.3,16.3,29180,0.03
2018,081505802212,LOGIC,LOGIC LQD ECGT,1,NA,3,NA,4.9,4.9,28449,0.03
2018,084934900233,V2 CIGS,V2 CIGS E-CGC MN 18,5,1,5,18,12.2,12.2,27675,0.03
2018,081505802251,LOGIC,ELCT CGRTT LIQUID CAPSULE,2,NA,3,NA,8.2,8.2,27360,0.03
2018,081991301520,JUUL,ELCT CGRTT CARTRIDGE,2,NA,1.4,NA,34,34,27294.399999999998,0.03
2018,088796900877,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,26679,0.02
2018,085570400545,MISTIC,MISTIC 2.0 E-CG STBRY CRUSH,1,NA,10,NA,1.5,1.5,26590,0.02
2018,085570400544,MISTIC,MISTIC 2.0 E-CG CHERRY BURST,1,NA,10,NA,1.5,1.5,25690,0.02
2018,084920500057,VUSE,VUSE E-CGC OGN,10,0.5,5,48,32.6,32.6,25625,0.02
2018,081991301522,JUUL,ELCT CGRTT CARTRIDGE,2,NA,1.4,NA,34,34,22927.8,0.02
2018,036586037581,VAPIN PLUS,VPLS E-CG LIQUID RICH TOB,1,NA,14.99,NA,1,1,22415.677927499997,0.02
2018,088796900874,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,21804,0.02
2018,085570400543,MISTIC,MISTIC 2.0 E-CG FRUIT BLAST,1,NA,10,NA,1.5,1.5,21540,0.02
2018,088796901002,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,21003,0.02
2019,081991301140,JUUL,JUUL E-CGC MIINT,4,0.7,2.8,50,34,34,40889153.19999997,24.03
2019,081068701495,NJOY,ELCT CGRTT CARTRIDGE,2,1.9,3.8,50,34,34,17240858.400000006,10.13
2019,081068701497,NJOY,ELCT CGRTT CARTRIDGE,2,1.9,3.8,50,34,34,9664266.400000006,5.68
2019,081991301142,JUUL,JUUL E-CGC TABAAC,4,0.7,2.8,50,34,34,8616496.000000007,5.06
2019,081991301259,JUUL,JUUL E-CGC CM,4,0.7,2.8,50,34,34,6376137.600000003,3.75
2019,081991301177,JUUL,ELCT CGRTT CARTRIDGE,4,0.7,2.8,30,20.4,20.4,6198595.200000002,3.64
2019,081068701493,NJOY,ELCT CGRTT LIQUID POD,2,1.9,3.8,50,34,34,5813475.6000000015,3.42
2019,084920501631,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,4138909.199999998,2.43
2019,081991301521,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,50,34,34,3496190.600000001,2.05
2019,084920501625,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,3414182.3999999985,2.01
2019,081068701491,NJOY,ELCT CGRTT CARTRIDGE,2,1.9,3.8,50,34,34,2685691.7999999984,1.58
2019,081991301268,JUUL,ELCT CGRTT CARTRIDGE,4,0.7,2.8,50,34,34,2264141.599999998,1.33
2019,084920501622,UNKNOWN,NA,NA,1.8,3.6,50,34,34,1924826.4000000006,1.13
2019,081991301174,JUUL,ELCT CGRTT CARTRIDGE,4,0.7,2.8,30,20.4,20.4,1879695.9999999988,1.1
2019,084920501634,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,1600624.8000000017,0.94
2019,084920501529,VUSE,VS VB E-CG TANK OGN,2,1.9,3.8,30,20.4,20.4,1459085.9999999998,0.86
2019,081505802243,LOGIC,LP ECGLC TOB,2,1.5,3,13.3,9.1,9.1,1418670,0.83
2019,081991301499,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,30,20.4,20.4,1347196.1999999988,0.79
2019,081505802244,LOGIC,LP ECGLC MN,2,1.5,3,13.3,9.1,9.1,1267632,0.74
2019,081505802234,LOGIC,LOGIC POWER ECLE TOB,2,1.2,2.4,27,18.4,18.4,1182566.4,0.69
2019,088796900890,BLU,ELCT CGRTT LIQUID POD,2,1.5,3,24,16.3,16.3,1177371,0.69
2019,081505802235,LOGIC,LOGIC POWER ECLE MN,2,1.2,2.4,27,18.4,18.4,1129919.9999999998,0.66
2019,081068702090,NJOY,NJOY E-CG BPBB,1,1,1,45,30.6,30.6,994387,0.58
2019,085570400743,COSMIC FOG,CSM FG ECGL KREWBERRY,1,NA,30,NA,0.5,0.5,980370,0.58
2019,081991301515,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,50,34,34,978321.3999999996,0.57
2019,085570400744,COSMIC FOG,CSM FG ECGL NE-CR,1,NA,30,NA,0.5,0.5,963600,0.57
2019,081991301543,UNKNOWN,NA,NA,NA,1.4,NA,34,34,915367.5999999993,0.54
2019,088796901108,UNKNOWN,NA,NA,NA,3,NA,16.9,16.9,825801,0.49
2019,084920500058,VUSE,VUSE E-CGC OGN,2,0.5,1,48,32.6,32.6,822719,0.48
2019,081536802142,NJOY,NJOY E-CG RICH TOB,1,1,1,60,40.8,40.8,812710,0.48
2019,084920501532,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,753429.8000000004,0.44
2019,081536802148,NJOY,ELCT CGRTT,1,1,1,60,40.8,40.8,745098,0.44
2019,081991301517,JUUL,ELCT CGRTT LIQUID POD,2,0.7,1.4,50,34,34,744020.1999999997,0.44
2019,081991301519,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,50,34,34,741732.5999999999,0.44
2019,081068702132,NJOY,NJOY E-CG TANK MN,1,3,3,15,10.2,10.2,739962,0.43
2019,085570400795,MISTIC,HAUS E-CG LIQUID SWEET VOO DEW,1,NA,30,NA,2.7,2.7,730530,0.43
2019,084920501512,VUSE,VUSE CIRO E-CGC OGN,3,0.9,2.7,15,10.2,10.2,716795.9999999997,0.42
2019,081536802033,NJOY,NJOY E-CG WM,1,1,1,45,30.6,30.6,660408,0.39
2019,081068702130,NJOY,NJOY E-CG TANK CT,1,3,3,15,10.2,10.2,640983,0.38
2019,084920501541,VUSE,ELCT CGRTT VAPOR TANK,2,1.9,3.8,30,20.4,20.4,637222.0000000003,0.37
2019,084920501793,UNKNOWN,NA,NA,NA,3.6,NA,16.3,16.3,632264.3999999999,0.37
2019,088796900488,BLU,BL-EGS E-CG TANK CT,3,1,3,24,16.3,16.3,628092,0.37
2019,084920501628,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,619095.5999999999,0.36
2019,081991301244,JUUL,JUUL E-CGC MANGO,4,0.7,2.8,50,34,34,616484.4,0.36
2019,085570400798,MISTIC,HAUS E-CG LIQUID MOON MILK,1,NA,30,NA,2.7,2.7,610980,0.36
2019,085570400864,MISTIC,HAUS E-CG LIQUID CLOUD PUNCH,1,NA,30,NA,2.7,2.7,598860,0.35
2019,085570400761,MISTIC,HAUS E-CG LIQUID DARK ICE MN,1,NA,30,NA,2.7,2.7,572100,0.34
2019,081068702157,NJOY,NJOY E-CG TANK BPBB,1,3,3,15,10.2,10.2,552765,0.32
2019,085965400201,BLU,BL-EGS E-CG CT,1,1,1,24,16.3,16.3,545117,0.32
2019,081068702086,NJOY,NJOY E-CG RICH TOB,1,1,1,45,30.6,30.6,539754,0.32
2019,085570400760,MISTIC,HAUS E-CG LIQUID SCT,1,NA,30,NA,2.7,2.7,530490,0.31
2019,088796900998,BLU,ELCT CGRTT LIQUID POD,2,NA,3,NA,27.2,27.2,524022,0.31
2019,085809900349,BLU,BL-EGS E-CG C-C,1,1,1,24,16.3,16.3,515782,0.3
2019,088796900496,BLU,BL-EGS E-CG TANK VV,3,1,3,24,16.3,16.3,513576,0.3
2019,081068702088,NJOY,NJOY E-CG C-M,1,1,1,45,30.6,30.6,502745,0.3
2019,084920501619,VUSE,ELCT VAPOR CGRTT CARTRIDGE,1,1.8,1.8,50,34,34,496596.6000000003,0.29
2019,088796900918,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,456597,0.27
2019,088796901082,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,446412,0.26
2019,088796900902,BLU,ELCT CGRTT LIQUID POD,2,1.5,3,24,16.3,16.3,434511,0.26
2019,084920501535,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,433146.8000000001,0.25
2019,088796900912,UNKNOWN,NA,NA,NA,3,NA,16.3,16.3,423630,0.25
2019,009710000177,MARKTEN,MARKTEN XL EVPC,2,1.6,3.2,35,23.8,23.8,418496,0.25
2019,088796900906,BLU,ELCT CGRTT LIQUID POD,2,NA,3,NA,16.3,16.3,411462,0.24
2019,084920501514,VUSE,VUSE CIRO E-CGC MN,3,0.9,2.7,15,10.2,10.2,408496.49999999994,0.24
2019,084004820296,JUUL,NA,4,0.7,2.8,30,20.4,20.4,388242.4,0.23
2019,088796900752,UNKNOWN,NA,NA,NA,3,NA,5.4,5.4,377457,0.22
2019,081991301138,JUUL,JUUL E-CGC BRUULE,4,0.7,2.8,50,34,34,373576,0.22
2019,081505802252,LOGIC,LP ECGLC BERRY MINT,2,NA,3,NA,8.2,8.2,373083,0.22
2019,084920500061,VUSE,VUSE E-CGC MN,2,0.5,1,48,32.6,32.6,373013,0.22
2019,088796900722,BLU,BL-EGS E-CG GLACIER MINT,1,1,1,24,16.3,16.3,366701,0.22
2019,085965400200,BLU,BL-EGS E-CG M-M,1,1,1,24,16.3,16.3,360887,0.21
2019,088796901078,BLU,ELCT CGRTT LIQUID POD,2,1.5,3,36,24.5,24.5,358902,0.21
2019,084920501796,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,50,34,34,358167.5999999999,0.21
2019,081991301137,JUUL,NA,NA,0.7,2.8,50,34,34,356095.6,0.21
2019,084920501538,VUSE,ELCT CGRTT TANK,2,NA,3.8,NA,20.4,20.4,345906.4,0.2
2019,084920501544,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,345051.4,0.2
2019,081991301247,JUUL,JUUL E-CGC COOL CUCUMBER,4,0.7,2.8,50,34,34,332359.99999999994,0.2
2019,088796900493,BLU,BL-EGS E-CG TANK C-C,3,1,3,24,16.3,16.3,328944,0.19
2019,081536802021,NJOY,NJOY E-CG TROPICAL TWIST,1,1,1,45,30.6,30.6,323668,0.19
2019,084920501516,VUSE,VUSE CIRO E-CGC MIINT,3,0.9,2.7,15,10.2,10.2,320951.7,0.19
2019,081991301139,JUUL,JUUL E-CGC FRUUT,4,0.7,2.8,50,34,34,318572.8,0.19
2019,088796901070,BLU,ELCT CGRTT LIQUID POD,2,NA,3,NA,24.5,24.5,312297,0.18
2019,088796900490,BLU,BL-EGS E-CG TANK M-M,3,1,3,24,16.3,16.3,308742,0.18
2019,081536802035,NJOY,ELCT CGRTT,1,NA,1,NA,30.6,30.6,305000,0.18
2019,009710000194,MARKTEN,MRKT XL BLD EVPC MN,2,1.6,3.2,40,27.2,27.2,297318.4,0.17
2019,088796901002,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,294111,0.17
2019,088796901000,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,290151,0.17
2019,088796900870,UNKNOWN,NA,NA,NA,2.25,NA,16.3,16.3,289333.99336599995,0.17
2019,088796901004,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,288750,0.17
2019,081991301512,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,50,34,34,288442.0000000001,0.17
2019,081991301498,JUUL,ELCT CGRTT CARTRIDGE,2,0.7,1.4,30,20.4,20.4,267029.0000000001,0.16
2019,009710000192,MARKTEN,MRKT XL BLD EVPC CLASSIC,2,1.6,3.2,40,27.2,27.2,266000.00000000006,0.16
2019,084920501712,VUSE,NA,NA,NA,1.9,NA,20.4,20.4,253992.00000000015,0.15
2019,081505802237,LOGIC,LOGIC POWER ECLE CHERRY,2,NA,2.4,NA,18.4,18.4,251275.2,0.15
2019,084920501518,VUSE,VUSE CIRO E-CGC NECTAR,3,0.9,2.7,15,10.2,10.2,249218.1000000001,0.15
2019,081505802245,LOGIC,LP ECGLC CHERRY,2,NA,3,NA,9.1,9.1,244965,0.14
2019,084920500176,VUSE,VUSE E-CGC MINT,2,0.5,1,48,32.6,32.6,243905,0.14
2019,084920501787,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,NA,1.8,NA,32.6,32.6,235105.19999999992,0.14
2019,088796900529,BLU,BL-EGS E-CG VV,1,1,1,24,16.3,16.3,235045,0.14
2019,009710000149,MARKTEN,MARKTEN XL EVPC MENTHOL,2,0.8,1.6,35,23.8,23.8,219257.6,0.13
2019,084920501520,VUSE,VUSE CIRO EVPC MELON,3,0.9,2.7,15,10.2,10.2,191600.10000000006,0.11
2019,084920501547,VUSE,NA,NA,NA,3.8,NA,20.4,20.4,182551.99999999994,0.11
2019,088796900992,BLU,ELCT CGRTT LIQUID POD,1,NA,3,NA,6.5,6.5,179415,0.11
2019,009710000150,MARKTEN,MARKTEN XL EVPC WINTERMINT,2,1.6,3.2,35,23.8,23.8,175600.00000000003,0.1
2019,088796901040,BLU,ELCT CGRTT LIQUID POD,2,NA,3,NA,16.3,16.3,168528,0.1
2019,081505802251,LOGIC,ELCT CGRTT LIQUID CAPSULE,2,NA,3,NA,8.2,8.2,163752,0.1
2019,084920501805,VUSE,ELCT CGRTT LIQUID POD,1,NA,1.8,NA,21.8,21.8,163695.59999999998,0.1
2019,084920501790,VUSE,ELCT VAPOR CGRTT CARTRIDGE,2,1.8,3.6,24,16.3,16.3,156751.2,0.09
2019,088796900884,BLU,ELCT CGRTT,1,1.5,1.5,24,16.3,16.3,147099,0.09
2019,036586038376,21ST CENTURY SMOKE,21CS E-CGC,1,NA,14.99,NA,0.9,0.9,140521.560894,0.08
2019,081991301269,JUUL,NA,NA,NA,2.8,NA,27.2,27.2,138014.8,0.08
2019,084920500170,VUSE,VUSE E-CGC CREMA,2,0.5,1,48,32.6,32.6,136157,0.08
2019,081068701539,NJOY,NJOY E-CG KING,5,1,5,45,30.6,30.6,128710,0.08
2019,088796900996,BLU,ELCT CGRTT LIQUID POD,2,1.5,3,40,27.2,27.2,124185,0.07
2019,084920501667,VUSE,ELCT CGRTT CARTRIDGE,2,NA,1,NA,65.3,65.3,124028,0.07
2019,084920500269,VUSE,VUSE E-CGC BERRY,2,0.5,1,48,32.6,32.6,121370,0.07
2019,009710000178,MARKTEN,MARKTEN XL EVD CLASSIC 2'S/ECC,1,1.6,1.6,24,16.3,16.3,115604.80000000003,0.07
2019,081536802175,NJOY,ELCT CGRTT LIQUID POD,1,NA,1,NA,24.5,24.5,112772,0.07
2019,081536802174,NJOY,ELCT CGRTT LIQUID POD,1,NA,1,NA,24.5,24.5,112368,0.07
2019,088886130200,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,3,NA,4.9,4.9,111591,0.07
2019,081991301550,UNKNOWN,NA,NA,NA,1.4,NA,34,34,109653.59999999998,0.06
2019,088886130220,UNKNOWN,ELCT CGRTT LIQUID POD,1,NA,3,NA,4.9,4.9,109263,0.06
2019,084920501510,VUSE,VUSE CIRO EVC CRG OGN,1,0.9,0.9,15,10.2,10.2,108237.59999999992,0.06
2019,036586038660,UNKNOWN,NA,NA,NA,1.6,NA,10.9,10.9,106857.6,0.06
2019,081505802233,LOGIC,LOGIC POWER ECLE MN,1,NA,2.4,NA,9.2,9.2,100425.59999999998,0.06
2019,084920500134,VUSE,VUSE DVC OGN/ECC,1,0.5,0.5,48,32.6,32.6,99228.5,0.06
2019,088886130206,LEAP,ELCT CGRTT LIQUID POD,1,NA,3,NA,4.9,4.9,98310,0.06
